Country,Year,Type,Value,Sector,Department,Programme,Sub-Programme,Name,Notes,Changes
Kiribati,2003,aggr,98190.79,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,Management of Mineral Resources,,Management of Mineral Resources,,
Kiribati,2003,aggr,2168.78,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,Planning,,Planning,,
Kiribati,2003,aggr,698007.81,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,Policy Resource and Development,,Policy Resource and Development,,
Kiribati,2003,aggr,2266861,Economic affairs ,Ministry of Labour & Human Resource Development,,,Ministry of Labour & Human Resource Development,,
Kiribati,2003,aggr,425908.77,Economic affairs ,Ministry of Labour & Human Resource Development,Fisheries Training Centre,,Fisheries Training Centre,,
Kiribati,2003,aggr,25718.73,Economic affairs ,Ministry of Labour & Human Resource Development,KIT Services,,KIT Services,,
Kiribati,2003,aggr,288578.4,Economic affairs ,Ministry of Labour & Human Resource Development,Labour Services,,Labour Services,,
Kiribati,2003,aggr,1110099.19,Economic affairs ,Ministry of Labour & Human Resource Development,Marine Training Centre,,Marine Training Centre,,
Kiribati,2003,aggr,416556.15,Economic affairs ,Ministry of Labour & Human Resource Development,Policy Development,,Policy Development,,
Kiribati,2003,aggr,6292964,Economic affairs ,Ministry of Public Works and Utilities,,,Ministry of Public Works and Utilities,,
Kiribati,2003,aggr,1240336.08,Economic affairs ,Ministry of Public Works and Utilities,Civil Engineering Services,,Civil Engineering Services,,
Kiribati,2003,aggr,615663.77,Economic affairs ,Ministry of Public Works and Utilities,Construction Services,,Construction Services,,
Kiribati,2003,aggr,3062151.64,Economic affairs ,Ministry of Public Works and Utilities,Electricity for Public Places,,Electricity for Public Places,,
Kiribati,2003,aggr,58349.43,Economic affairs ,Ministry of Public Works and Utilities,Energy Planning,,Energy Planning,,
Kiribati,2003,aggr,151294.32,Economic affairs ,Ministry of Public Works and Utilities,Joinery Services,,Joinery Services,,
Kiribati,2003,aggr,600056.15,Economic affairs ,Ministry of Public Works and Utilities,Policy Advice,,Policy Advice,,
Kiribati,2003,aggr,117582.39,Economic affairs ,Ministry of Public Works and Utilities,Public Works,,Public Works,,
Kiribati,2003,aggr,186725.6,Economic affairs ,Ministry of Public Works and Utilities,Technical and Design Services,,Technical and Design Services,,
Kiribati,2003,aggr,260804.62,Economic affairs ,Ministry of Public Works and Utilities,Water Supply,,Water Supply,,
Kiribati,2003,aggr,7577291,Economic affairs ,Other Government Expenses,,,Other Government Expenses,,
Kiribati,2003,aggr,988910.56,Economic affairs ,Other Government Expenses,Air Kiribati Subsidy,,Air Kiribati Subsidy,,
Kiribati,2003,aggr,3152197.63,Economic affairs ,Other Government Expenses,Copra Price Subsidy,,Copra Price Subsidy,,
Kiribati,2003,aggr,,Economic affairs ,Other Government Expenses,DBK,,DBK,,
Kiribati,2003,aggr,0,Economic affairs ,Other Government Expenses,GoK W/Capital Guarantee Corp,,GoK W/Capital Guarantee Corp,,
Kiribati,2003,aggr,0,Economic affairs ,Other Government Expenses,GoK Working Capital KMEL,,GoK Working Capital KMEL,,
Kiribati,2003,aggr,0,Economic affairs ,Other Government Expenses,Gov. O/S Debts with KSCL,,Gov. O/S Debts with KSCL,,
Kiribati,2003,aggr,1355044.55,Economic affairs ,Other Government Expenses,Int. Air Services Subsidy,,Int. Air Services Subsidy,,
Kiribati,2003,aggr,0,Economic affairs ,Other Government Expenses,Kiritimati Maint. Contribution,,Kiritimati Maint. Contribution,,
Kiribati,2003,aggr,216135.05,Economic affairs ,Other Government Expenses,MLHRD,,MLHRD,,
Kiribati,2003,aggr,,Economic affairs ,Other Government Expenses,NA,,NA,,
Kiribati,2003,aggr,480000,Economic affairs ,Other Government Expenses,PUB,,PUB,,
Kiribati,2003,aggr,,Economic affairs ,Other Government Expenses,Subsidy to Betio Shipyard Ltd,,Subsidy to Betio Shipyard Ltd,,
Kiribati,2003,aggr,198000,Economic affairs ,Other Government Expenses,Subsidy to KHC,,Subsidy to KHC,,
Kiribati,2003,aggr,1171680.85,Economic affairs ,Other Government Expenses,Support Grants,,Support Grants,,
Kiribati,2003,aggr,,Economic affairs ,Other Government Expenses,Village Banks Subsidy,,Village Banks Subsidy,,
Kiribati,2003,aggr,15322.85,Economic affairs ,Other Government Expenses,Volunt. Org. Grants,,Volunt. Org. Grants,,
Kiribati,2003,aggr,21309897.29,Education ,,,,Education ,,
Kiribati,2003,aggr,488273.63,Education ,Conducting and Provision of Exams,,,Conducting and Provision of Exams,,
Kiribati,2003,aggr,2033612.73,Education ,Junior Secondary Education,,,Junior Secondary Education,,
Kiribati,2003,aggr,2940681.48,Education ,KGV and EBS Secondary School,,,KGV and EBS Secondary School,,
Kiribati,2003,aggr,1179542.67,Education ,Policy Advice,,,Policy Advice,,
Kiribati,2003,aggr,6543968.1,Education ,Primary Education Services,,,Primary Education Services,,
Kiribati,2003,aggr,820932.69,Education ,Provision of Library and Archival Services,,,Provision of Library and Archival Services,,
Kiribati,2003,aggr,2051024.87,Education ,Support to Non-Formal Education,,,Support to Non-Formal Education,,
Kiribati,2003,aggr,2.31,Education ,Teabike College Secondary School,,,Teabike College Secondary School,,
Kiribati,2003,aggr,1283368.44,Education ,Teacher Training,,,Teacher Training,,
Kiribati,2003,aggr,5497.27,Education ,Teachers Training,,,Teachers Training,,
Kiribati,2003,aggr,2987126.23,Education ,Teaching Resources ,,,Teaching Resources ,,
Kiribati,2003,aggr,153896.63,Education ,Youth and Sport,,,Youth and Sport,,
Kiribati,2003,aggr,821970.24,Education ,Other Government Expenses,,,Other Government Expenses,,
Kiribati,2003,aggr,821970.24,Education ,Other Government Expenses,USP,,USP,,
Kiribati,2003,aggr,1227798.78,Environmental protection ,,,,Environmental protection ,,
Kiribati,2003,aggr,670043.28,Environmental protection ,Administration,,,Administration,,
Kiribati,2003,aggr,2970.42,Environmental protection ,Agriculture,,,Agriculture,,
Kiribati,2003,aggr,554785.08,Environmental protection ,Lands and Survey,,,Lands and Survey,,
Kiribati,2003,aggr,25292712.88,General public services ,,,,General public services ,,
Kiribati,2003,aggr,6632999.54,General public services ,Contribution to the Development Fund,,,Contribution to the Development Fund,,
Kiribati,2003,aggr,522854.47,General public services ,Kiribati National Audit Office,,,Kiribati National Audit Office,,
Kiribati,2003,aggr,70201.61,General public services ,Kiribati National Audit Office,Audits of Local Government,,Audits of Local Government,,
Kiribati,2003,aggr,59942.56,General public services ,Kiribati National Audit Office,Audits of Statutory Authorities,,Audits of Statutory Authorities,,
Kiribati,2003,aggr,392710.3,General public services ,Kiribati National Audit Office,Government Audits,,Government Audits,,
Kiribati,2003,aggr,1852048.81,General public services ,Maneaba ni Maungatabu,,,Maneaba ni Maungatabu,,
Kiribati,2003,aggr,620281.39,General public services ,Maneaba ni Maungatabu,Administration and Support Services,,Administration and Support Services,,
Kiribati,2003,aggr,72835.7,General public services ,Maneaba ni Maungatabu,Parliamentary Committees,,Parliamentary Committees,,
Kiribati,2003,aggr,1158931.72,General public services ,Maneaba ni Maungatabu,Parliamentary Meetings,,Parliamentary Meetings,,
Kiribati,2003,aggr,542401.5,General public services ,Ministry of Environment Lands and Agriculture Development,,,Ministry of Environment Lands and Agriculture Development,,
Kiribati,2003,aggr,0,General public services ,Ministry of Environment Lands and Agriculture Development,Environment,,Environment,,
Kiribati,2003,aggr,542401.5,General public services ,Ministry of Environment Lands and Agriculture Development,Land Adminstration,,Land Adminstration,,
Kiribati,2003,aggr,3250831.87,General public services ,Ministry of Finance and Economic Development,,,Ministry of Finance and Economic Development,,
Kiribati,2003,aggr,1647498.41,General public services ,Ministry of Finance and Economic Development,Administration Policy Advice and Support Services,,Administration Policy Advice and Support Services,,
Kiribati,2003,aggr,383531.16,General public services ,Ministry of Finance and Economic Development,Customs & Border Management,,Customs & Border Management,,
Kiribati,2003,aggr,242687.68,General public services ,Ministry of Finance and Economic Development,Economic Planning & Budget Management,,Economic Planning & Budget Management,,
Kiribati,2003,aggr,65896.06,General public services ,Ministry of Finance and Economic Development,Internal Audit,,Internal Audit,,
Kiribati,2003,aggr,,General public services ,Ministry of Finance and Economic Development,IT,,IT,,
Kiribati,2003,aggr,,General public services ,Ministry of Finance and Economic Development,NA,,NA,,
Kiribati,2003,aggr,560022.85,General public services ,Ministry of Finance and Economic Development,Rec. Acct. Transactions & Fin. Rpts.,,Rec. Acct. Transactions & Fin. Rpts.,,
Kiribati,2003,aggr,121934.31,General public services ,Ministry of Finance and Economic Development,Statistical Services,,Statistical Services,,
Kiribati,2003,aggr,229261.4,General public services ,Ministry of Finance and Economic Development,Taxation Administration,,Taxation Administration,,
Kiribati,2003,aggr,1191534.34,General public services ,Ministry of Foreign Affairs and Immigration,,,Ministry of Foreign Affairs and Immigration,,
Kiribati,2003,aggr,161441.1,General public services ,Ministry of Foreign Affairs and Immigration,Immigration Services,,Immigration Services,,
Kiribati,2003,aggr,376111.52,General public services ,Ministry of Foreign Affairs and Immigration,Kiribati High Commission,,Kiribati High Commission,,
Kiribati,2003,aggr,653981.72,General public services ,Ministry of Foreign Affairs and Immigration,Policy Development,,Policy Development,,
Kiribati,2003,aggr,2626326.54,General public services ,Ministry of Internal and Social Affairs,,,Ministry of Internal and Social Affairs,,
Kiribati,2003,aggr,929501.77,General public services ,Ministry of Internal and Social Affairs,Assistance to Local Governments,,Assistance to Local Governments,,
Kiribati,2003,aggr,148401.8,General public services ,Ministry of Internal and Social Affairs,Civil Registration,,Civil Registration,,
Kiribati,2003,aggr,0,General public services ,Ministry of Internal and Social Affairs,Land Adminstration,,Land Adminstration,,
Kiribati,2003,aggr,,General public services ,Ministry of Internal and Social Affairs,NA,,NA,,
Kiribati,2003,aggr,569243.26,General public services ,Ministry of Internal and Social Affairs,Policy Development,,Policy Development,,
Kiribati,2003,aggr,979179.71,General public services ,Ministry of Internal and Social Affairs,Promoting Rural Development,,Promoting Rural Development,,
Kiribati,2003,aggr,2489141.73,General public services ,Ministry of Line and Phoenix Island Development,,,Ministry of Line and Phoenix Island Development,,
Kiribati,2003,aggr,779586.12,General public services ,Ministry of Line and Phoenix Island Development,Administration & Policy Development,,Administration & Policy Development,,
Kiribati,2003,aggr,7757.85,General public services ,Ministry of Line and Phoenix Island Development,Civil Engineering,,Civil Engineering,,
Kiribati,2003,aggr,,General public services ,Ministry of Line and Phoenix Island Development,Civil Unit,,Civil Unit,,
Kiribati,2003,aggr,483843.09,General public services ,Ministry of Line and Phoenix Island Development,Development Planning Unit,,Development Planning Unit,,
Kiribati,2003,aggr,351521.05,General public services ,Ministry of Line and Phoenix Island Development,Electricity Distribution,,Electricity Distribution,,
Kiribati,2003,aggr,62719.72,General public services ,Ministry of Line and Phoenix Island Development,Electricity Generation,,Electricity Generation,,
Kiribati,2003,aggr,108659.95,General public services ,Ministry of Line and Phoenix Island Development,Finance Management,,Finance Management,,
Kiribati,2003,aggr,83258.99,General public services ,Ministry of Line and Phoenix Island Development,Housing,,Housing,,
Kiribati,2003,aggr,23260.44,General public services ,Ministry of Line and Phoenix Island Development,Information Technology,,Information Technology,,
Kiribati,2003,aggr,,General public services ,Ministry of Line and Phoenix Island Development,IT Services,,IT Services,,
Kiribati,2003,aggr,69039.36,General public services ,Ministry of Line and Phoenix Island Development,Public Works Development,,Public Works Development,,
Kiribati,2003,aggr,385877.84,General public services ,Ministry of Line and Phoenix Island Development,Solar Salt Unit,,Solar Salt Unit,,
Kiribati,2003,aggr,133617.32,General public services ,Ministry of Line and Phoenix Island Development,Water Supply,,Water Supply,,
Kiribati,2003,aggr,1047557.76,General public services ,Office of Te Beretitenti,,,Office of Te Beretitenti,,
Kiribati,2003,aggr,879450.09,General public services ,Office of Te Beretitenti,Administration and Policy Development,,Administration and Policy Development,,
Kiribati,2003,aggr,259,General public services ,Office of Te Beretitenti,Land Grievances Registration Tribunal,,Land Grievances Registration Tribunal,,
Kiribati,2003,aggr,167848.67,General public services ,Office of Te Beretitenti,Support to the Beretitenti,,Support to the Beretitenti,,
Kiribati,2003,aggr,3911967.85,General public services ,Other Government Expenses,,,Other Government Expenses,,
Kiribati,2003,aggr,,General public services ,Other Government Expenses,25th Ann. Indp. - OB,,25th Ann. Indp. - OB,,
